Tweet_id,Tweet,DYNAMIC,EPISODIC,GENERIC,HABITUAL,NON-GENERIC,STATIC,STATIVE
7,"yup! that was fantastic <happy> .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
8," just keep writing your blog. one can fight &amp; win with a pen! .
",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
9,"instead of saying god. i have a big problem. say problem i have a big god.
",0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666
10,"#waves! wow!!! saw the waves in #oside today! no need 4a #coffee after feeling their energy. who am i kidding #blackrock here i come! .
",0.6,0.2,0.0,0.0,1.0,0.8,0.4
11,"fuck my eye like cyborg aldy .
",0.0,1.0,0.0,0.0,1.0,0.0,1.0
12,"i think sitc this year will b better than last year bc i feel like i am a lot closer to everyone this year ??????? .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
13,"they just wanna fuck my lil bucket up. just got rear ended .
",1.0,0.5,0.0,0.0,1.0,0.5,0.0
14,"my mind thinks in strange ways .
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
15,"are wild nights your glory? .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
16," haha.
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
17," oooh! i will have to try that. how hot? like boiling hot. or hot out of the tap? .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
18," and they don't stop banging on how wonderful sturgeon is! .
",0.5,0.5,0.5,0.0,0.5,0.5,0.5
19," you are the truth! gotta love that chocolate drop of a man. i love it! no disrespect .
",0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666
20,"thank you lord for your love and protection. please continue to watch over me. have a lot of un...
",0.4,0.0,0.0,0.0,1.0,1.0,0.6
21,"if really the activists on twitter are fighting for change. then bola tinubu's case is not any different. what the hell!!! .
",0.5,0.0,0.0,0.5,1.0,0.5,0.5
22," every weekday morning i watch #theclevelandshow n #familyguy but today u have sum corny madea tp shit on why? .
",0.0,0.0,0.0,0.5,1.0,0.5,1.0
23,"i see kind people everywhere &amp; that's so uplifting! ~ #dtn #bekind .
",0.5,0.0,0.0,0.5,1.0,0.5,0.5
24,"india won cricket match against pak yesterday but pak won our hearts when it released 172 indian fishermen as goodwill gesture.
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
25," wtf seriously? lol i didn't! .
",0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.3333333333333333
26," i have actually been to a couple of these ghettos that you think are so fantastic. hell on earth seems an apt description .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
27,"she just explained the plot of beloved in 30 seconds and destroyed all the papers i wrote about it in high school.
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
28,"my mom thinks big butts are unattractive .
",0.5,0.5,0.0,0.0,1.0,0.5,0.5
29,"yay wonderful football talk .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
30,"couldve been worse for nathan. at least he didnt blow the game .
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
31,"a foot of new snow?? okay. time to ski! #cowx #snow .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
32," i honestly didn't realise owneen .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
33,"sometimes i hate my mom.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
34,"missing most of the germany-portugal game cos of work but i'll be able to watch iran-nigeria so it's all good .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
35," i spy a fake ass hoe on the right .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
36,"my math teacher just showed us a video of a little kid falling off a playground and i cant stop laughing .
",1.0,0.5,0.0,0.5,1.0,0.0,0.0
37,"the cost of not following your heart is spending the rest of your life wishing you had.
",0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666
38,"having fun playing a little bocci. pretty fun! @ campo di bocce .
",1.0,0.0,0.0,1.0,1.0,0.0,0.0
39,"if aquaman ever got fat. he could just blame it on water-weight (ba dum tssssss!) .
",1.0,0.5,0.0,0.0,1.0,0.5,0.0
40,"we just found a herb in the toilet... i can't even. #residentevil .
",0.5,0.5,0.0,0.0,1.0,0.5,0.5
41," lmao eye stole that from this crazy nigga  .
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
42,"goodnight jamba friendsss . pag tpos ba ng feb 13. eh feb 15 yung ksunod? hahahaha .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
43," thanks! shoot me an email ben@ .
",0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333
44,"saw boba fett while on my way to #ameast15 session. sorry. . he moved too fast for me to get a pic.
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
45," -them as charities that deserve patronage just cause they exist. or something.
",0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666
46,"what a whore bitch .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
47,"biggest fucking eye roll of my life .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
48," ayt...i'll be there in a minute and 10 years lol .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
49," i hope so #lachlanisolaf .
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
50," thank you so much <happy> .
",1.0,0.0,0.0,1.0,1.0,0.0,0.0
51,"fun fact in 3rd grade my mom made me print out lyrics to songs i wanted to buy on itunes &amp; i cried when she said no to right round .
",0.75,0.75,0.0,0.0,1.0,0.25,0.25
52,"encourage your child to express their creativity in political and social terms.
",1.0,0.0,0.0,1.0,1.0,0.0,0.0
53,"happy happy friday!!!!!! and btw. if you missed last night....it's all because of you. lol....we truly enjoyed...
",0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666
54,"everything in life has its meaning. people would stay. they would also go for a reason. life is so beautiful to enjoy. ignore the problem.
",0.6,0.2,0.8,0.0,0.2,0.8,0.4
55,"have u ever accidentally tweeted on the wrong account n had to delete ur entire life m2 .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
56,"sorry macam tweet mu tercopy tapi inda .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
57,"#sagittarius likes to go shopping.
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
58,"but proposals should have a firm base...not massively tenuous assumptions on free trade deals with superpowers? .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
59,"very glad to hear sami zayn got his shot. seeing him live was my personal highlight of my first wwe show last year.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
60,"seems fixed that like 95% of judges at the miss universe pageant are american. no??? .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
61,"literally gives no fcks abt haters anymore just hate on i am soulless.
",0.5,0.0,0.0,0.5,1.0,0.5,0.5
62,"i hate seeing leaning uggs .
",0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333
63,"by the sounds of it. my upstairs neighbour's cat is knocking shit all over the place.
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
64,"i hate when guys have stringy or uneven beards. trim that shit up! lol .
",0.5,0.0,0.25,0.0,0.75,1.0,0.5
65,"realmadrid. we still need to be focused and not underestimate juve cuz that's where we'll make a big mistake. every game is a final. #cr7 .
",0.2,0.0,0.0,0.0,1.0,1.0,0.8
66," word....i just said this same thing on my fb page. yet. god continues to give us strength and he is good always!! have a good night! .
",0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
67," so happy for you!!! .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
68," yeaaah lol <laugh> .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
69," yeah. it's crazy. right? .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
70,"texting is fine. calling is okay.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
71," how are you? beside that zayn shit .
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
72,"missing seattle today .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
73," i am small. and tbh i like them that way as they'd get in the way of all i do - plus gravity yeah? <kiss> .
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
74," i love you so much listen to me .
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
75,"it's sad when someone you know becomes someone you knew.
",0.25,0.25,0.75,0.0,0.25,0.75,0.75
76,"i love my animal.. so scared in her hat haha. awh! .
",0.0,0.0,1.0,0.0,0.0,1.0,1.0
77,"normally i would be fine with that but considering my school is already hot as hell cause there's no air conditioning and add in the fact .
",0.2,0.0,0.0,0.2,1.0,0.8,0.8
78,"download the free rider app. go riders! .
",0.5,0.0,0.0,0.5,1.0,0.5,0.5
79," aw thank you but everyone needs a bit of tonage! .
",0.5,0.5,0.0,0.0,1.0,0.5,0.5
80,"bro it's friday....... up all night like this all night. up all night like this all night. up all katy perrys on replay. shes on replay dj g .
",0.25,0.0,0.0,0.0,1.0,1.0,0.75
81,"reality check salvatore. that won't be happening. not now - not well -- {i could have said 'ever' but even that felt like a --  .
",0.75,0.0,0.0,0.0,1.0,1.0,0.25
82," powerless and i don't care it's obvious. i just can't get enough of you....
",0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666
83," sigh. really had my hopes up then <sad> .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
84,"such a family atmo going on in spain this year. i love it .
",0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666
85,"ahhhh. get to go home to no tv in my room day two. sucks ass.
",1.0,0.5,0.0,0.0,1.0,0.5,0.0
86," you know this might back fire and we love it. look at the secret adversary. you just never know! .
",0.4,0.0,0.0,0.2,1.0,0.8,0.6
87," wonderful. touching. heartbreaking article. thank you! .
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
88," yeah. jurassic world looks awesome! .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
89," and snuggies are a good idea i will look into this immediately .
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
90,"not bad for an immigrant .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
91," feel like he needed to treat me well.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
92," all i see is ass and boobs do you see it? .
",0.75,0.0,0.0,0.25,1.0,0.75,0.25
93," taking them out of tax also means employers don't have to increase wages...(the real reason?) .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
94,"lord jesus i pray for god's perfect will to be done in this loved one. comfort my pain in this....
",1.0,0.5,0.0,0.0,1.0,0.5,0.0
95," fyi. jackie robinson got his start in #montreal people there embraced him as they will you. come to &amp; show your talent! .
",1.0,0.2,0.0,0.2,1.0,0.6,0.0
96,"great #almeidaquestions tonight: thank you and for a brilliant. heated discussion.
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
97," what a boss.. who needs it anyway!? .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
98,"so nobody at work ever asks questions about my life. until today where everyone's bothered all at once .
",1.0,0.5,0.0,0.0,1.0,0.5,0.0
99," hi kim - looks like we share similar career interests and an interest in rodeohouston/brad paisley! .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
100,"woah can't believe it's almost april already like woah.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
101,"my son discovered the purpose of y fronts today... this may or may not be a good thing.
",0.5,0.5,0.0,0.0,1.0,0.5,0.5
102,"so happy that the chris kyle case has finally reached a happy conclusion. justice has been done. a little. i think he shoulda got death .
",0.75,0.25,0.0,0.0,1.0,0.75,0.25
103," could be that's her in an attempt to show him thst she's still there. he doesn't look into it st sll <skeptical> kinda .
",0.2,0.0,0.0,0.0,1.0,1.0,0.8
104,"i miss 's the big picture...
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
105,"i never thought i could get this lost .
",0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
106,"i'm literally the worst student ever. i have no motivation anymore. yay american school system .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
107,"omg they're so brave for standing up to the government .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
108,"together we can defeat malaria.
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
109,"maybe i'm not good enough .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
110,"5 people followed me and one person unfollowed me // automatically checked by .
",1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.0
111,"coney island before the movies. #furious7 #goingtoseebaewithbae #hopetheydontmindmeeting #lol .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
112,"a little crowded but you know? this is kind of what i always wanted and didn't even know i wanted tbh.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
113,"can someone fill me in on wtf is happening to the countdown community? it seems like everyone's attacking each other what gives?? #confused .
",0.8,0.4,0.0,0.0,1.0,0.6,0.2
114," you're hilarious! you've exposed no one but yourself - and and yourself is one ignorant. obsessed little teabagger #haha #p2 .
",0.25,0.0,0.0,0.0,1.0,1.0,0.75
115,"you could easily get lost in your own daydreams now as the moo... more for libra .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
116,"abled + cis privilege imposes the passing privilege concept on disabled + trans ppl. cis privilege imposes socialised m/f on trans ppl.
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
117,"on behalf of the board of . i am delighted to welcome as our new executive director.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
118,"february 13th is called desperation day! when girls like you all try to find a guy to be your valentine as fast as possible! #truestory .
",0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666
119,"glasto line up had already been out for 10 days this time last year. goddammit!!! gimme.
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
120,"i'd never ask you cuz deep down i'm certain i'd know what you'd say .
",0.5,0.0,0.0,0.25,1.0,0.75,0.5
121,"and some of the girls they go after. like how desperate are you???? .
",1.0,0.0,0.0,1.0,1.0,0.0,0.0
122," pm me please .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
123," good thing you're the adult .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
124," i'm ugly wyd .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
125,"re you a smart woman who is seeking a deeper spiritual connection in life and business? .
",1.0,0.0,1.0,0.0,0.0,1.0,0.0
126," you called me a human. you have this weird aura ruminating from you. and you're kinda forcing that smile there man.
",0.8,0.4,0.4,0.0,0.6,0.6,0.2
127,"chinese. japanese. koreans. vietnamese. thai people don't like it when confuse them. we generally call all chinese. how do u differentiate? .
",0.75,0.0,0.0,0.25,1.0,0.75,0.25
128,"just chilling like a villen at the sea horse.
",1.0,0.0,0.0,1.0,1.0,0.0,0.0
129,"man. these georgia potholes turn georgia peaches into peach cobbler and give the men hemorrhoids.--jody cofield .
",1.0,0.0,0.0,1.0,1.0,0.0,0.0
130,"#fishcreek is only second to #capebreton #fallcolours #alberta .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
131,"i bet you they will lose the usb leads. the remotes and smash the toys to bits before the week is out .
",0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333
132,"me: *sweats furiously* how do i feel about this besides terrified .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
133," i texted you like 5 times .
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
134,"what a great night! thank you to everyone that came out to support for mayor! so proud to live in this city! we can do this! .
",1.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.0
135,"if netanyahu's congress speech is not electoral. why is likud party streaming it live 2 weeks before elections?: .
",0.25,0.0,0.5,0.25,0.5,0.75,0.75
136," i remember the show and the car! what a thrill it must have been to see the car in person.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
137,"as much as we come at cops. we should be truly thankful for our freedom.
",0.5,0.0,0.0,0.5,1.0,0.5,0.5
138,"looks like you don't like things well put together  : lol hate germany enuh .
",0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666
139,"you can't make someone love you. all you can do is be someone who can be loved. the rest is up to the person to realize your worth.
",0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.6666666666666666
140,"often. elderly people have a severe lack of etiquette on public transport.. and it annoys me because they don't even pay to travel .
",0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333
141,"thoughts you said this would of never hurt ' .
",1.0,0.5,0.0,0.0,1.0,0.5,0.0
142," u rn.
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
143," so how dc can the long term jobless get work when they're being discriminated against ? .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
144," aw thank u <kiss> .
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
145,"i am not adorable! #deadbot .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
146," thank you. love you toooo! .
",0.5,0.5,0.0,0.0,1.0,0.5,0.5
147,"don't worry be happy .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
148," yeah mate. massive hype about it last year. never been though. you went didn't ya? .
",0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666
149,"in a terrible mood and just want some sour patch kids .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
150,"i legit bought eyebrow stencils today haha .
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
151,"enough. leave me alone .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
152," to enter the #nkotbpartyplane contest. all i had to do was comment on your fb page. right? .
",0.5,0.5,0.0,0.0,1.0,0.5,0.5
153," is it bad that i have a album for u in my photo album? .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
154," i have only fallen twice in my three weeks of college so i think im getting better....
",0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666
155,"i'm trash and i ship this like /a lot/.
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
156," i think that's bc society is well trained at demonizing women with opinions and feminists. women be cray is bullshit.
",0.2,0.0,0.6,0.2,0.4,0.8,0.8
157," have you actually met any of these fans? online faceless idiots. today and the card display showed real fans .
",0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333
158,"sorry snap chat.. jk i'm really not .
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
159,"griffin's nestled deep into my closet to chew on his ball like a tiny squeaking elderly cave troll .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
160,"till' u gone.. : they never appreciate you  : they never say they love you in the present tense .
",0.5,0.25,0.0,0.5,1.0,0.25,0.5
161,"way to win our first game whoohooooo .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
162,"happy birthday !!!! my birthday present is to never let justin go back to marion .
",1.0,0.0,0.0,1.0,1.0,0.0,0.0
163," my ta lets ss get tech cravings out by allowing them to play subject-relevant games once they've finished. #uled .
",0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333
164,"chugged a liter of chocolate milk. my stomach is now reminding me that it was a bad idea..
",0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333
165,"thankful for a pumpkin spice latte that makes 4 hours of homework seem quite as unfair.
",0.5,0.0,0.0,0.5,1.0,0.5,0.5
166,"#budget2015 #bbcdp so 1% to pay 27% of tax that's the same who own 85% of wealth?so the rest who own only 15% of wealth pay 73% of tax then? .
",0.2,0.0,0.0,0.2,1.0,0.8,0.8
167,"siast's president and ceo. dr. larry rosia. practising a #weld at siast kelsey campus.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
168,"when the atmosphere is gettin better n stays okay.. i'll comeback to u.. i dont wanna hurt u but i already did. i've decided to hurt u less .
",0.6,0.2,0.0,0.0,1.0,0.8,0.4
169," also think there's a problem with poch being caught between cbs dropping deep to cope with pace &amp; playing high line to press.
",0.5,0.25,0.0,0.0,1.0,0.75,0.5
170,"im a jack girl ok whos alex .
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
171," i hate you .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
172,"food is so great .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
173,"where u @ shay? lol .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
174,"to the friends/family who spoiled us with baby shower goodies- i salute you. our flat is officially jam packed. we feel the love! .
",0.75,0.5,0.0,0.25,1.0,0.25,0.25
175,"i can mostly see my floor. and it's scary.
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
176,"fascinating and touching piece on paul simon's graceland on bbc tonight. just the best album. beautiful &amp; moving &amp; incredible to dance to.
",1.0,0.5,0.0,0.5,1.0,0.0,0.0
177,"spare time or the movies..ugh .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
178,"wanna know how bullshit my editorial for gov is?? .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
179," goodnight baee! you made my day go from 0 to 100 real quick love you so much .
",1.0,0.5,0.0,0.0,1.0,0.5,0.0
180," it's not even a t shirt.. oh well .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
181," well if you get rejected just think to yourself that you can't force someone to like you but he will defs keep an eye on u .
",0.75,0.0,0.0,0.0,1.0,1.0,0.25
182," don't start with me fake ass .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
183,"i kinda miss the way i could customize myspace .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
184," definitely a walk for sure! (our son named him hah!) .
",1.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.0
185," it'd explain why they're both so blinded by their hatred. i guess <skeptical> .
",0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666
186," if wenger had to fight another manager for the premiership title. who would be the easiest to defeat? the hardest? .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
187,"grace. mercy &amp; faith .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
188,"reading through my tl folks are disappointed. imagine if you flew to vegas with your savings to watch it.
",0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.3333333333333333
189," i have noticed that in all your arguments with me and others you invariably restort to similar tactics when you dont' have answers .
",0.75,0.0,0.0,0.25,1.0,0.75,0.25
190," you need to man you wont regert it!!!!! lol .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
191," smile girl cuz tomorrow is friday.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
192,"congrats to the volleyball team! love you all! .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
193," -starts sobbing again- .
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
194,"a friend is someone who understand your past. believes in your future. and accepts you today just the way you are.
",0.2,0.0,0.0,0.0,1.0,1.0,0.8
195," it was a slog at times. but also has some of the best moments i've ever found in a book.
",0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666
196,"i didnt want to fall in live not at all but at one point he smiled and i totally blew it .
",0.5,0.5,0.0,0.0,1.0,0.5,0.5
197,"find what you love and let it kill you .
",0.75,0.0,0.0,0.25,1.0,0.75,0.25
198,"someone save me from myself .
",1.0,0.0,0.0,1.0,1.0,0.0,0.0
199,"i'm only friends with anyssa cause she pumps my gas and holds my steering wheel for me while i eat and drive hehe .
",0.8,0.2,0.0,0.4,1.0,0.4,0.2
200," if i wasn't at work tonight i would be at the game. seriously. might as well fill in some of the many empty seats .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
201,"college interview in 3 weeks. shit .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
202,"i literally always expect people to reply to me in 3 seconds it's so funny .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
203,"kind of day that just makes me want to crawl into a hole. haven't eaten all day. and i'm crying all over myself trying to do stat hw.
",0.8,0.6,0.0,0.0,1.0,0.4,0.2
204," chance* bugger. i hate typos.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
205," unfortunately. the only starbucks i'll go near this morning re the ones at target and wet 'n wild. neither take gift cards.
",1.0,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0
206,"aw shucks! hoping he was the brett favre of lbs .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
207," sure thing .. uu mura lang <happy> .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
208,"instinct seeks satisfaction. love is free of all demands. tito colliander .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
209,"marriage lesson #9: be your spouse's number one fan! .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
210,"but im gonna watch ttby just to see lee hyun woo's beautiful face .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
211,"marshawn lynch just acts like a child with media .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
212,"i feel so popular going on facebook considering on go on it maybe once a month or less #notificationsfordays .
",0.5,0.0,0.0,0.5,1.0,0.5,0.5
213," welcome! i can see you as jace after seeing your acting and also your gorgeousness in 's style! .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
214,"thanks for the music .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
215," well no i know i dont. moral of the story my accent is nothing and is boring and i want a new one .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
216,"t2. please don't let anyone do a diagnostic thoracotomy on you for a screen or ct detected nodule!!! go minimally invasive. #lcsm .
",0.6,0.0,0.6,0.2,0.4,0.8,0.4
217,"but do muslims allow women to practice these rights? .
",0.0,0.0,1.0,0.0,0.0,1.0,1.0
218," i'm definitely listening to it right now haha .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
219,"bruh you never know in this league : lmao i think you're pretty solid rn .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
220," agreed...havent seen a bad one yet..
",0.5,0.5,0.0,0.0,1.0,0.5,0.5
221,"but it's like my side to the story. i guess.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
222,"smh i'm just blinded by love i ain't see the shit coming .
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
223,"the fuckin shop at the top of the hill is thee last place a want to be goin right now .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
224," well isn't that great news! fair play to her! tph grads keeping the parchment industry afloat.
",0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666
225,"i don't even want some of my friendships no more but i feel bad saying that .
",0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666
226,"i went to a pool party at a classmate's house after graduation in grade 12 and his mom put out a huge platter of fruit .
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
227,"money's just paper but it affects people like poetry .
",0.0,0.0,1.0,0.5,0.0,0.5,1.0
228,"i doubt it thou .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
229," yes #concorde would look great but the ceo of airbus would probably scrap that like he forced ba to scrap real ones .
",1.0,0.5,0.0,0.0,1.0,0.5,0.0
230,"musings - the island of dr moreau. action at a distance - gravity -- taylorism. the uk supreme court having a hissy fit.
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
231,"don't get burned twice by the same flame.
",1.0,0.0,0.0,1.0,1.0,0.0,0.0
232," and its mother's day in america that is .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
233,"cm: how about you. j-hope? .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
234,"thank you louis <happy> youre the bestt #tomlinsonslaysagain .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
235,"you started this shit .
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
236,"honestly such a melt sometimes .
",1.0,0.0,0.0,1.0,1.0,0.0,0.0
237,"where did i go wrong i lost a friend somewhere along in the bitterness ..
",1.0,0.5,0.0,0.0,1.0,0.5,0.0
238,"ok im satan true .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
239,"#sagittarius will not follow fashion. but will stand in between simplicity and modern.
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
240," that is exactly my train of thought! #teamactivists lol .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
